N-be75eec_150       3474014
N-be75np_150       7142219
N-be75oi_150       2238126
N-be75tot_150       12259597
N-stabu1_150       2868354
N-stabu2_150       4316191
N-stabu3_150       4497477
N-t59b11xx_150       3212405
N-t59d11xx_150       1460750
N-t59f11xx_150       1539400
N-t59n11xx_150       318134
N-t65b11xx_150       6434309
N-t65d11xx_150       3549858
N-t65f11xx_150       3154740
N-t65l11xx_150       252855
N-t65n11xx_150       547463
N-t69r11xx_150       11802064
N-t70b11xx_150       9601017
N-t70d11xn_150       5788011
N-t70d11xx_150       6144427
N-t70f11xx_150       5122249
N-t70l11xx_150       432985
N-t70n11xx_150       944149
N-t74d11xx_150       9357625
N-t75d11xx_150       9556469
N-t75e11xx_150       41401630
N-t75k11xx_150       1535882
N-t75n11xx_150       1731938
N-tiw56n54_150       832047
N-tiw56n58_150       1146754
N-tiw56n62_150       1619281
N-tiw56n66_150       2098741
N-tiw56n67_150       2367088
N-tiw56n72_150       4124170
N-tiw56r54_150       954454
N-tiw56r58_150       1213035
N-tiw56r66_150       1924798
N-tiw56r67_150       2049551
N-tiw56r72_150       2807986
