N-be75eec_150       3404935
N-be75np_150       6906595
N-be75oi_150       2195416
N-be75tot_150       11825207
N-stabu1_150       2803088
N-stabu2_150       4181282
N-stabu3_150       4397351
N-t59b11xx_150       3100965
N-t59d11xx_150       1404481
N-t59f11xx_150       1498204
N-t59n11xx_150       305020
N-t65b11xx_150       6274968
N-t65d11xx_150       3416316
N-t65f11xx_150       3008729
N-t65l11xx_150       246911
N-t65n11xx_150       528768
N-t69r11xx_150       11330050
N-t70b11xx_150       9376727
N-t70d11xn_150       5618497
N-t70d11xx_150       5964174
N-t70f11xx_150       4947950
N-t70l11xx_150       419252
N-t70n11xx_150       917405
N-t74d11xx_150       9068804
N-t75d11xx_150       9341114
N-t75e11xx_150       40210422
N-t75k11xx_150       1475747
N-t75n11xx_150       1679621
N-tiw56n54_150       812476
N-tiw56n58_150       1110320
N-tiw56n62_150       1565254
N-tiw56n66_150       2028261
N-tiw56n67_150       2282530
N-tiw56n72_150       3983313
N-tiw56r54_150       923438
N-tiw56r58_150       1177005
N-tiw56r66_150       1854140
N-tiw56r67_150       1995009
N-tiw56r72_150       2726408
N-be75eec_250       8649954
N-be75np_250       17228474
N-be75oi_250       5740225
N-be75tot_250       30022105
N-stabu1_250       7519104
N-stabu2_250       11110361
N-stabu3_250       11509009
N-t59b11xx_250       8120580
N-t59d11xx_250       3708728
N-t59f11xx_250       3831871
N-t59n11xx_250       795874
N-t65b11xx_250       16714926
N-t65d11xx_250       9083832
N-t65f11xx_250       8186103
N-t65l11xx_250       646154
N-t65n11xx_250       1382409
N-t69r11xx_250       30718784
N-t70b11xx_250       24518572
N-t70d11xn_250       14737163
N-t70d11xx_250       15480232
N-t70f11xx_250       13090914
N-t70l11xx_250       1080759
N-t70n11xx_250       2345667
N-t74d11xx_250       23609439
N-t75d11xx_250       24252070
N-t75e11xx_250       102628060
N-t75k11xx_250       3962195
N-t75n11xx_250       4364519
N-tiw56n54_250       2033294
N-tiw56n58_250       2818624
N-tiw56n62_250       4006682
N-tiw56n66_250       5181445
N-tiw56n67_250       6178618
N-tiw56n72_250       10811336
N-tiw56r54_250       2317961
N-tiw56r58_250       2973283
N-tiw56r66_250       4807258
N-tiw56r67_250       5107050
N-tiw56r72_250       7229959
