N-be75eec_150       2756501
N-be75np_150       5610365
N-be75oi_150       1880953
N-be75tot_150       9382599
N-stabu1_150       2282534
N-stabu2_150       3413290
N-stabu3_150       3559860
N-t59b11xx_150       2481790
N-t59d11xx_150       1128928
N-t59f11xx_150       1192422
N-t59n11xx_150       245565
N-t65b11xx_150       5189618
N-t65d11xx_150       2826081
N-t65f11xx_150       2444194
N-t65l11xx_150       208979
N-t65n11xx_150       410974
N-t69r11xx_150       8631651
N-t70b11xx_150       7598223
N-t70d11xn_150       4589638
N-t70d11xx_150       4892756
N-t70f11xx_150       4015970
N-t70l11xx_150       338168
N-t70n11xx_150       708239
N-t74d11xx_150       7411067
N-t75d11xx_150       7611192
N-t75e11xx_150       32229599
N-t75k11xx_150       1178515
N-t75n11xx_150       1311299
N-tiw56n54_150       674272
N-tiw56n58_150       907191
N-tiw56n62_150       1280465
N-tiw56n66_150       1665092
N-tiw56n67_150       1926805
N-tiw56n72_150       3324912
N-tiw56r54_150       763332
N-tiw56r58_150       952898
N-tiw56r66_150       1535230
N-tiw56r67_150       1646034
N-tiw56r72_150       2227467
N-be75eec_250       7078607
N-be75np_250       14423180
N-be75oi_250       4847530
N-be75tot_250       24974456
N-stabu1_250       6273838
N-stabu2_250       9276610
N-stabu3_250       9530523
N-t59b11xx_250       6651870
N-t59d11xx_250       3120512
N-t59f11xx_250       3172845
N-t59n11xx_250       650735
N-t65b11xx_250       14118232
N-t65d11xx_250       7613387
N-t65f11xx_250       6658159
N-t65l11xx_250       538762
N-t65n11xx_250       1131147
N-t69r11xx_250       24397260
N-t70b11xx_250       20633509
N-t70d11xn_250       12358185
N-t70d11xx_250       12843481
N-t70f11xx_250       10980179
N-t70l11xx_250       840406
N-t70n11xx_250       1919064
N-t74d11xx_250       19734337
N-t75d11xx_250       20212878
N-t75e11xx_250       83530378
N-t75k11xx_250       3261990
N-t75n11xx_250       3601125
N-tiw56n54_250       1709102
N-tiw56n58_250       2373512
N-tiw56n62_250       3376503
N-tiw56n66_250       4328615
N-tiw56n67_250       5112668
N-tiw56n72_250       9104602
N-tiw56r54_250       1948383
N-tiw56r58_250       2479639
N-tiw56r66_250       4021590
N-tiw56r67_250       4293638
N-tiw56r72_250       5989618
